op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
3308,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3307],23,input_layernorm,,1,model.layers.23.input_layernorm,aten._to_copy.default,[],decode,True
3309,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3308],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3310,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[3309],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mean.dim,[],decode,False
3311,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3310],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.add.Tensor,[],decode,False
3312,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3311],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.rsqrt.default,[],decode,False
3313,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[3308, 3312]",23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mul.Tensor,[],decode,False
3314,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3313],23,input_layernorm,,1,model.layers.23.input_layernorm,aten._to_copy.default,[],decode,True
3315,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[3314],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mul.Tensor,[model.layers.23.input_layernorm.weight],decode,False
3316,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.t.default,[model.layers.23.self_attn.q_proj.weight],decode,True
3317,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3315],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.view.default,[],decode,True
3318,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[3316, 3317]",23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.mm.default,[model.layers.23.self_attn.q_proj.weight],decode,False
3319,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[3318],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
3320,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[3319],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3321,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[3320],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten._to_copy.default,[],decode,True
3322,self_attn,q_norm,,pow,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[3321],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.pow.Tensor_Scalar,[],decode,False
3323,self_attn,q_norm,,mean,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, 1]]",[3322],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.mean.dim,[],decode,False
3324,self_attn,q_norm,,elementwise_add,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[3323],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.add.Tensor,[],decode,False
3325,self_attn,q_norm,,rsqrt,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[3324],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.rsqrt.default,[],decode,False
3326,self_attn,q_norm,,elementwise_mul,"[[B, 1, n_h, d_head], [B, 1, n_h, 1]]",,,"[[B, 1, n_h, d_head]]","[3321, 3325]",23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.mul.Tensor,[],decode,False
3327,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[3326],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten._to_copy.default,[],decode,True
3328,self_attn,q_norm,,elementwise_mul,"[[d_head], [B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[3327],23,self_attn,q_norm,2,model.layers.23.self_attn.q_norm,aten.mul.Tensor,[model.layers.23.self_attn.q_norm.weight],decode,False
3329,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[3328],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
3330,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.t.default,[model.layers.23.self_attn.k_proj.weight],decode,True
3331,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3315],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.view.default,[],decode,True
3332,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[3330, 3331]",23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.mm.default,[model.layers.23.self_attn.k_proj.weight],decode,False
3333,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[3332],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
3334,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[3333],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3335,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[3334],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten._to_copy.default,[],decode,True
3336,self_attn,k_norm,,pow,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[3335],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.pow.Tensor_Scalar,[],decode,False
3337,self_attn,k_norm,,mean,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, 1]]",[3336],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.mean.dim,[],decode,False
3338,self_attn,k_norm,,elementwise_add,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[3337],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.add.Tensor,[],decode,False
3339,self_attn,k_norm,,rsqrt,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[3338],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.rsqrt.default,[],decode,False
3340,self_attn,k_norm,,elementwise_mul,"[[B, 1, n_kv, d_head], [B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, d_head]]","[3335, 3339]",23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.mul.Tensor,[],decode,False
3341,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[3340],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten._to_copy.default,[],decode,True
3342,self_attn,k_norm,,elementwise_mul,"[[d_head], [B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[3341],23,self_attn,k_norm,2,model.layers.23.self_attn.k_norm,aten.mul.Tensor,[model.layers.23.self_attn.k_norm.weight],decode,False
3343,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[3342],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
3344,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.t.default,[model.layers.23.self_attn.v_proj.weight],decode,True
3345,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3315],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.view.default,[],decode,True
3346,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[3344, 3345]",23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.mm.default,[model.layers.23.self_attn.v_proj.weight],decode,False
3347,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[3346],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
3348,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[3347],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3349,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[3348],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
3350,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[40],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
3351,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
3352,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3329, 3350]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
3353,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3329],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
3354,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3329],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
3355,self_attn,,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[3354],23,self_attn,,1,model.layers.23.self_attn,aten.neg.default,[],decode,False
3356,self_attn,,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[3353, 3355]",23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
3357,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3351, 3356]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
3358,self_attn,,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3352, 3357]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
3359,self_attn,,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[3343, 3350]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
3360,self_attn,,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[3343],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
3361,self_attn,,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[3343],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
3362,self_attn,,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[3361],23,self_attn,,1,model.layers.23.self_attn,aten.neg.default,[],decode,False
3363,self_attn,,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[3360, 3362]",23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
3364,self_attn,,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[3351, 3363]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
3365,self_attn,,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[3359, 3364]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
3366,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[3365],23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
3367,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[3349],23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
3368,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[3366],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
3369,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[3368],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3370,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[3369],23,self_attn,,1,model.layers.23.self_attn,aten.clone.default,[],decode,True
3371,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3370],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
3372,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[3367],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
3373,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[3372],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3374,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[3373],23,self_attn,,1,model.layers.23.self_attn,aten.clone.default,[],decode,True
3375,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3374],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
3376,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[3371],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
3377,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[3358],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3378,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[3377],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3379,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[3376],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3380,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[3379],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3381,self_attn,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[3378, 3380]",23,self_attn,,1,model.layers.23.self_attn,aten.bmm.default,[],decode,False
3382,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[3381],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
3383,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3382],23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
3384,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 3383]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
3385,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3384],23,self_attn,,1,model.layers.23.self_attn,aten._to_copy.default,[],decode,True
3386,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3385],23,self_attn,,1,model.layers.23.self_attn,aten._softmax.default,[],decode,False
3387,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3386],23,self_attn,,1,model.layers.23.self_attn,aten._to_copy.default,[],decode,True
3388,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3387],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3389,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[3388],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3390,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3375],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
3391,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[3390],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3392,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[3389, 3391]",23,self_attn,,1,model.layers.23.self_attn,aten.bmm.default,[],decode,False
3393,self_attn,,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[3392],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
3394,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[3393],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
3395,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[3394],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
3396,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.t.default,[model.layers.23.self_attn.o_proj.weight],decode,True
3397,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[3395],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.view.default,[],decode,True
3398,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[3396, 3397]",23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.mm.default,[model.layers.23.self_attn.o_proj.weight],decode,False
3399,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[3398],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
3400,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[3307, 3399]",23,,,0,model.layers.23,aten.add.Tensor,[],decode,False
3401,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3400],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten._to_copy.default,[],decode,True
3402,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3401],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3403,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[3402],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mean.dim,[],decode,False
3404,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3403],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.add.Tensor,[],decode,False
3405,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3404],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.rsqrt.default,[],decode,False
3406,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[3401, 3405]",23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mul.Tensor,[],decode,False
3407,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3406],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten._to_copy.default,[],decode,True
3408,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[3407],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mul.Tensor,[model.layers.23.post_attention_layernorm.weight],decode,False
3409,mlp,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3408],23,mlp,,1,model.layers.23.mlp,aten.view.default,[],decode,True
3410,mlp,gate,,view,"[[B, d_model]]",,,"[[B, d_model]]",[3409],23,mlp,gate,2,model.layers.23.mlp.gate,aten.view.default,[],decode,True
3411,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],23,mlp,gate,2,model.layers.23.mlp.gate,aten.t.default,[model.layers.23.mlp.gate.weight],decode,True
3412,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[3410, 3411]",23,mlp,gate,2,model.layers.23.mlp.gate,aten.mm.default,[model.layers.23.mlp.gate.weight],decode,False
3413,mlp,gate,,_to_copy,"[[B, E]]",,,"[[B, E]]",[3412],23,mlp,gate,2,model.layers.23.mlp.gate,aten._to_copy.default,[],decode,True
3414,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[3413],23,mlp,gate,2,model.layers.23.mlp.gate,aten._softmax.default,[],decode,False
3415,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[3414],23,mlp,gate,2,model.layers.23.mlp.gate,aten.topk.default,[],decode,False
3416,mlp,gate,,sum,"[[B, k]]",,,"[[B, 1]]",[3415],23,mlp,gate,2,model.layers.23.mlp.gate,aten.sum.dim_IntList,[],decode,True
3417,mlp,gate,,div_,"[[B, k], [B, 1]]",,,"[[B, k]]","[3415, 3416]",23,mlp,gate,2,model.layers.23.mlp.gate,aten.div_.Tensor,[],decode,True
3418,mlp,gate,,_to_copy,"[[B, k]]",,,"[[B, k]]",[3417],23,mlp,gate,2,model.layers.23.mlp.gate,aten._to_copy.default,[],decode,True
3419,mlp,experts,,view,"[[B, k]]",,,[[k]],[3418],23,mlp,experts,2,model.layers.23.mlp.experts,aten.view.default,[],decode,True
3420,mlp,experts,,view,"[[B, k]]",,,[[k]],[3415],23,mlp,experts,2,model.layers.23.mlp.experts,aten.view.default,[],decode,True
3421,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[3420],23,mlp,experts,2,model.layers.23.mlp.experts,aten.sort.default,[],decode,False
3422,mlp,experts,,floor_divide,[[k]],,,[[k]],[3421],23,mlp,experts,2,model.layers.23.mlp.experts,aten.floor_divide.default,[],decode,True
3423,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[3409, 3422]",23,mlp,experts,2,model.layers.23.mlp.experts,aten.index.Tensor,[],decode,True
3424,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[3419, 3421]",23,mlp,experts,2,model.layers.23.mlp.experts,aten.index.Tensor,[],decode,True
3425,mlp,experts,,_to_copy,[[k]],,,[[k]],[3421],23,mlp,experts,2,model.layers.23.mlp.experts,aten._to_copy.default,[],decode,True
3426,mlp,experts,,histc,[[k]],,,[[E]],[3425],23,mlp,experts,2,model.layers.23.mlp.experts,aten.histc.default,[],decode,True
3427,mlp,experts,,cumsum,[[E]],,,[[E]],[3426],23,mlp,experts,2,model.layers.23.mlp.experts,aten.cumsum.default,[],decode,False
3428,mlp,experts,,ge,[[k]],,,[[k]],[3421],23,mlp,experts,2,model.layers.23.mlp.experts,aten.ge.Scalar,[],decode,True
3429,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[3428],23,mlp,experts,2,model.layers.23.mlp.experts,aten.unsqueeze.default,[],decode,True
3430,mlp,experts,,clamp_,[[k]],,,[[k]],[3421],23,mlp,experts,2,model.layers.23.mlp.experts,aten.clamp_.default,[],decode,True
3431,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[3423, 3429]",23,mlp,experts,2,model.layers.23.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
3432,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],23,mlp,experts,2,model.layers.23.mlp.experts,aten.transpose.int,[model.layers.23.mlp.experts.gate_up_proj],decode,True
3433,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[3427, 3431, 3432]",23,mlp,experts,2,model.layers.23.mlp.experts,aten._grouped_mm.default,[model.layers.23.mlp.experts.gate_up_proj],decode,False
3434,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[3433],23,mlp,experts,2,model.layers.23.mlp.experts,aten.split.Tensor,[],decode,True
3435,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[3434],23,mlp,experts,3,model.layers.23.mlp.experts.act_fn,aten.silu.default,[],decode,False
3436,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[3434, 3435]",23,mlp,experts,2,model.layers.23.mlp.experts,aten.mul.Tensor,[],decode,False
3437,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],23,mlp,experts,2,model.layers.23.mlp.experts,aten.transpose.int,[model.layers.23.mlp.experts.down_proj],decode,True
3438,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[3427, 3436, 3437]",23,mlp,experts,2,model.layers.23.mlp.experts,aten._grouped_mm.default,[model.layers.23.mlp.experts.down_proj],decode,False
3439,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[3424],23,mlp,experts,2,model.layers.23.mlp.experts,aten.unsqueeze.default,[],decode,True
3440,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[3438, 3439]",23,mlp,experts,2,model.layers.23.mlp.experts,aten.mul.Tensor,[],decode,False
