op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
4317,self_attn,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[4316],22,self_attn,,1,model.layers.22.self_attn,aten.neg.default,[],decode,False
4318,self_attn,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[4315, 4317]",22,self_attn,,1,model.layers.22.self_attn,aten.cat.default,[],decode,False
4319,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[4313, 4318]",22,self_attn,,1,model.layers.22.self_attn,aten.mul.Tensor,[],decode,False
4320,self_attn,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[4314, 4319]",22,self_attn,,1,model.layers.22.self_attn,aten.add.Tensor,[],decode,False
4321,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4305, 4312]",22,self_attn,,1,model.layers.22.self_attn,aten.mul.Tensor,[],decode,False
4322,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[4305],22,self_attn,,1,model.layers.22.self_attn,aten.slice.Tensor,[],decode,True
4323,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[4305],22,self_attn,,1,model.layers.22.self_attn,aten.slice.Tensor,[],decode,True
4324,self_attn,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[4323],22,self_attn,,1,model.layers.22.self_attn,aten.neg.default,[],decode,False
4325,self_attn,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[4322, 4324]",22,self_attn,,1,model.layers.22.self_attn,aten.cat.default,[],decode,False
4326,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4313, 4325]",22,self_attn,,1,model.layers.22.self_attn,aten.mul.Tensor,[],decode,False
4327,self_attn,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4321, 4326]",22,self_attn,,1,model.layers.22.self_attn,aten.add.Tensor,[],decode,False
4328,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4327],22,self_attn,,1,model.layers.22.self_attn,aten.cat.default,[],decode,False
4329,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4311],22,self_attn,,1,model.layers.22.self_attn,aten.cat.default,[],decode,False
4330,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4328],22,self_attn,,1,model.layers.22.self_attn,aten.unsqueeze.default,[],decode,True
4331,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4330],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4332,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4331],22,self_attn,,1,model.layers.22.self_attn,aten.clone.default,[],decode,True
4333,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4332],22,self_attn,,1,model.layers.22.self_attn,aten._unsafe_view.default,[],decode,True
4334,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4329],22,self_attn,,1,model.layers.22.self_attn,aten.unsqueeze.default,[],decode,True
4335,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4334],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4336,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4335],22,self_attn,,1,model.layers.22.self_attn,aten.clone.default,[],decode,True
4337,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4336],22,self_attn,,1,model.layers.22.self_attn,aten._unsafe_view.default,[],decode,True
4338,self_attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[4333],22,self_attn,,1,model.layers.22.self_attn,aten.transpose.int,[],decode,True
4339,self_attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[4320],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4340,self_attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[4339],22,self_attn,,1,model.layers.22.self_attn,aten.view.default,[],decode,True
4341,self_attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[4338],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4342,self_attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[4341],22,self_attn,,1,model.layers.22.self_attn,aten.view.default,[],decode,True
4343,self_attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[4340, 4342]",22,self_attn,,1,model.layers.22.self_attn,aten.bmm.default,[],decode,False
4344,self_attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[4343],22,self_attn,,1,model.layers.22.self_attn,aten._unsafe_view.default,[],decode,True
4345,self_attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4344],22,self_attn,,1,model.layers.22.self_attn,aten.mul.Tensor,[],decode,False
4346,self_attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[23, 4345]",22,self_attn,,1,model.layers.22.self_attn,aten.add.Tensor,[],decode,False
4347,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4346],22,self_attn,,1,model.layers.22.self_attn,aten._to_copy.default,[],decode,True
4348,self_attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4347],22,self_attn,,1,model.layers.22.self_attn,aten._softmax.default,[],decode,False
4349,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4348],22,self_attn,,1,model.layers.22.self_attn,aten._to_copy.default,[],decode,True
4350,self_attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4349],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4351,self_attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[4350],22,self_attn,,1,model.layers.22.self_attn,aten.view.default,[],decode,True
4352,self_attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4337],22,self_attn,,1,model.layers.22.self_attn,aten.expand.default,[],decode,True
4353,self_attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[4352],22,self_attn,,1,model.layers.22.self_attn,aten.view.default,[],decode,True
4354,self_attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[4351, 4353]",22,self_attn,,1,model.layers.22.self_attn,aten.bmm.default,[],decode,False
4355,self_attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[4354],22,self_attn,,1,model.layers.22.self_attn,aten._unsafe_view.default,[],decode,True
4356,self_attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[4355],22,self_attn,,1,model.layers.22.self_attn,aten.transpose.int,[],decode,True
4357,self_attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[4356],22,self_attn,,1,model.layers.22.self_attn,aten.view.default,[],decode,True
4358,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],22,self_attn,o_proj,2,model.layers.22.self_attn.o_proj,aten.t.default,[model.layers.22.self_attn.o_proj.weight],decode,True
4359,self_attn,o_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[4357],22,self_attn,o_proj,2,model.layers.22.self_attn.o_proj,aten.view.default,[],decode,True
4360,self_attn,o_proj,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[4358, 4359]",22,self_attn,o_proj,2,model.layers.22.self_attn.o_proj,aten.mm.default,[model.layers.22.self_attn.o_proj.weight],decode,False
4361,self_attn,o_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[4360],22,self_attn,o_proj,2,model.layers.22.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
4362,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4361],22,,,0,model.layers.22,aten.mul.Tensor,[],decode,False
4363,,,elementwise_add,"[[B, d_inner], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4291, 4362]",22,,,0,model.layers.22,aten.add.Tensor,[],decode,False
4364,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4200, 4363]",22,,,0,model.layers.22,aten.add.Tensor,[],decode,False
4365,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4364],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten._to_copy.default,[],decode,True
4366,pre_ff_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4365],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
4367,pre_ff_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[4366],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.mean.dim,[],decode,False
4368,pre_ff_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4367],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.add.Tensor,[],decode,False
4369,pre_ff_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4368],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
4370,pre_ff_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[4365, 4369]",22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
4371,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4370],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten._to_copy.default,[],decode,True
4372,pre_ff_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[4371],22,pre_ff_layernorm,,1,model.layers.22.pre_ff_layernorm,aten.mul.Tensor,[model.layers.22.pre_ff_layernorm.weight],decode,False
4373,feed_forward,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],22,feed_forward,up_proj,2,model.layers.22.feed_forward.up_proj,aten.t.default,[model.layers.22.feed_forward.up_proj.weight],decode,True
4374,feed_forward,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4372],22,feed_forward,up_proj,2,model.layers.22.feed_forward.up_proj,aten.view.default,[],decode,True
4375,feed_forward,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4373, 4374]",22,feed_forward,up_proj,2,model.layers.22.feed_forward.up_proj,aten.mm.default,[model.layers.22.feed_forward.up_proj.weight],decode,False
4376,feed_forward,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4375],22,feed_forward,up_proj,2,model.layers.22.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
4377,feed_forward,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],22,feed_forward,gate_proj,2,model.layers.22.feed_forward.gate_proj,aten.t.default,[model.layers.22.feed_forward.gate_proj.weight],decode,True
4378,feed_forward,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4372],22,feed_forward,gate_proj,2,model.layers.22.feed_forward.gate_proj,aten.view.default,[],decode,True
4379,feed_forward,gate_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4377, 4378]",22,feed_forward,gate_proj,2,model.layers.22.feed_forward.gate_proj,aten.mm.default,[model.layers.22.feed_forward.gate_proj.weight],decode,False
4380,feed_forward,gate_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4379],22,feed_forward,gate_proj,2,model.layers.22.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
4381,feed_forward,,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[4380],22,feed_forward,,1,model.layers.22.feed_forward,aten.mul.Tensor,[],decode,False
4382,feed_forward,act_fn,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[4381],22,feed_forward,act_fn,2,model.layers.22.feed_forward.act_fn,aten.silu.default,[],decode,False
4383,feed_forward,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[4376, 4382]",22,feed_forward,,1,model.layers.22.feed_forward,aten.mul.Tensor,[],decode,False
4384,feed_forward,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],22,feed_forward,down_proj,2,model.layers.22.feed_forward.down_proj,aten.t.default,[model.layers.22.feed_forward.down_proj.weight],decode,True
4385,feed_forward,down_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[4383],22,feed_forward,down_proj,2,model.layers.22.feed_forward.down_proj,aten.view.default,[],decode,True
4386,feed_forward,down_proj,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[4384, 4385]",22,feed_forward,down_proj,2,model.layers.22.feed_forward.down_proj,aten.mm.default,[model.layers.22.feed_forward.down_proj.weight],decode,False
4387,feed_forward,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[4386],22,feed_forward,down_proj,2,model.layers.22.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
4388,feed_forward,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4387],22,feed_forward,,1,model.layers.22.feed_forward,aten.mul.Tensor,[],decode,False
4389,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4364, 4388]",22,,,0,model.layers.22,aten.add.Tensor,[],decode,False
4390,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4389],23,input_layernorm,,1,model.layers.23.input_layernorm,aten._to_copy.default,[],decode,True
4391,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4390],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
4392,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[4391],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mean.dim,[],decode,False
4393,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4392],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.add.Tensor,[],decode,False
4394,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4393],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.rsqrt.default,[],decode,False
4395,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[4390, 4394]",23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mul.Tensor,[],decode,False
4396,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4395],23,input_layernorm,,1,model.layers.23.input_layernorm,aten._to_copy.default,[],decode,True
4397,input_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[4396],23,input_layernorm,,1,model.layers.23.input_layernorm,aten.mul.Tensor,[model.layers.23.input_layernorm.weight],decode,False
4398,mamba,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4397],23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4399,mamba,in_proj,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],23,mamba,in_proj,2,model.layers.23.mamba.in_proj,aten.t.default,[model.layers.23.mamba.in_proj.weight],decode,True
4400,mamba,in_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4398],23,mamba,in_proj,2,model.layers.23.mamba.in_proj,aten.view.default,[],decode,True
4401,mamba,in_proj,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[4399, 4400]",23,mamba,in_proj,2,model.layers.23.mamba.in_proj,aten.mm.default,[model.layers.23.mamba.in_proj.weight],decode,False
4402,mamba,in_proj,_unsafe_view,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[4401],23,mamba,in_proj,2,model.layers.23.mamba.in_proj,aten._unsafe_view.default,[],decode,True
4403,mamba,,elementwise_mul,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm], [1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]",1,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[4402],23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[model.layers.23.mamba.mup_vector],decode,False
4404,mamba,,split_with_sizes,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, d_inner], [B, 1, d_inner+2*n_g*d_state], [B, 1, n_h_ssm]]",[4403],23,mamba,,1,model.layers.23.mamba,aten.split_with_sizes.default,[],decode,True
4405,mamba,,transpose,"[[B, 1, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, 1]]",[4404],23,mamba,,1,model.layers.23.mamba,aten.transpose.int,[],decode,True
4406,mamba,,concat,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, 1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",[4405],23,mamba,,1,model.layers.23.mamba,aten.cat.default,[],decode,False
4407,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4406],23,mamba,,1,model.layers.23.mamba,aten.slice.Tensor,[],decode,True
4408,mamba,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4407],23,mamba,,1,model.layers.23.mamba,aten.copy_.default,[],decode,True
4409,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4406],23,mamba,,1,model.layers.23.mamba,aten.slice.Tensor,[],decode,True
4410,mamba,,squeeze,"[[d_inner+2*n_g*d_state, 1, d_conv]]","[d_inner+2*n_g*d_state, 1, d_conv]",0,"[[d_inner+2*n_g*d_state, d_conv]]",[],23,mamba,,1,model.layers.23.mamba,aten.squeeze.dim,[model.layers.23.mamba.conv1d.weight],decode,True
4411,mamba,,elementwise_mul,"[[B, d_inner+2*n_g*d_state, d_conv], [d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[4409, 4410]",23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4412,mamba,,sum,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state]]",[4411],23,mamba,,1,model.layers.23.mamba,aten.sum.dim_IntList,[],decode,True
4413,mamba,,elementwise_add,"[[B, d_inner+2*n_g*d_state], [d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[4412],23,mamba,,1,model.layers.23.mamba,aten.add.Tensor,[model.layers.23.mamba.conv1d.bias],decode,False
4414,mamba,act,silu,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[4413],23,mamba,act,2,model.layers.23.mamba.act,aten.silu.default,[],decode,False
4415,mamba,,split_with_sizes,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner], [B, d_state], [B, d_state]]",[4414],23,mamba,,1,model.layers.23.mamba,aten.split_with_sizes.default,[],decode,True
4416,mamba,,_to_copy,[[n_h_ssm]],,,[[n_h_ssm]],[],23,mamba,,1,model.layers.23.mamba,aten._to_copy.default,[model.layers.23.mamba.A_log],decode,True
4417,mamba,,exp,[[n_h_ssm]],,,[[n_h_ssm]],[4416],23,mamba,,1,model.layers.23.mamba,aten.exp.default,[model.layers.23.mamba.A_log],decode,False
4418,mamba,,neg,[[n_h_ssm]],,,[[n_h_ssm]],[4417],23,mamba,,1,model.layers.23.mamba,aten.neg.default,[],decode,False
4419,mamba,,select,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm]]",[4404],23,mamba,,1,model.layers.23.mamba,aten.select.int,[],decode,True
4420,mamba,,unsqueeze,"[[B, n_h_ssm]]",,,"[[B, 1, n_h_ssm]]",[4419],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4421,mamba,,transpose,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm, 1]]",[4420],23,mamba,,1,model.layers.23.mamba,aten.transpose.int,[],decode,True
4422,mamba,,expand,"[[B, n_h_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm]]",[4421],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4423,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[model.layers.23.mamba.dt_bias],decode,True
4424,mamba,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[4423],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4425,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[4422, 4424]",23,mamba,,1,model.layers.23.mamba,aten.add.Tensor,[],decode,False
4426,mamba,,softplus,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[4425],23,mamba,,1,model.layers.23.mamba,aten.softplus.default,[],decode,True
4427,mamba,,clamp,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[4426],23,mamba,,1,model.layers.23.mamba,aten.clamp.default,[],decode,True
4428,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[4418],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4429,mamba,,unsqueeze,"[[n_h_ssm, B]]",,,"[[n_h_ssm, B, 1]]",[4428],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4430,mamba,,expand,"[[n_h_ssm, B, 1]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[4429],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4431,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[4427],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4432,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[4430, 4431]",23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4433,mamba,,exp,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[4432],23,mamba,,1,model.layers.23.mamba,aten.exp.default,[],decode,False
4434,mamba,,view,"[[B, d_state]]",,,"[[B, 1, d_state]]",[4415],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4435,mamba,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[4434],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4436,mamba,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[4435],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4437,mamba,,clone,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[4436],23,mamba,,1,model.layers.23.mamba,aten.clone.default,[],decode,True
4438,mamba,,view,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[4437],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4439,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[4427],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4440,mamba,,unsqueeze,"[[B, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, 1, d_state]]",[4438],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4441,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [B, n_h_ssm, 1, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[4439, 4440]",23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4442,mamba,,view,"[[B, d_inner]]",,,"[[B, n_h_ssm, d_head_ssm]]",[4415],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4443,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[4442],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4444,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[4441, 4443]",23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
